OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,High_level_taxonomy,HL_hit_percent_id,HL_hit_query_cover
FOTU_4860,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4861,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4862,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Latoruaceae,Polyschema,Polyschema sclerotigenum ,unidentified,0,0
FOTU_4863,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4864,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4865,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4866,Viridiplantae,Anthophyta,Eudicotyledonae,Fabales,Fabaceae,Arachis,unidentified,unidentified,0,0
FOTU_4867,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4868,Fungi,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4869,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-EMMF6,p__Ascomycota,c__Dothideomycetes,o__Dothideales",88.789,100
FOTU_4870,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4871,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Glutinoglossum,Glutinoglossum persoonii ,unidentified,0,0
FOTU_4872,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4873,Fungi,Glomeromycota,Glomeromycetes,Entrophosporales,Entrophosporaceae,Entrophospora,unidentified,unidentified,0,0
FOTU_4874,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Occultibambusaceae,Neooccultibambusa,unidentified,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",82.723,85
FOTU_4876,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4877,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4878,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4879,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Codinaea,unidentified,unidentified,0,0
FOTU_4880,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4881,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor hiemalis ,unidentified,0,0
FOTU_4882,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4883,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4884,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4885,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4886,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4887,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4888,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia tremellosa ,unidentified,0,0
FOTU_4889,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,unidentified,Candida,Candida tropicalis ,unidentified,0,0
FOTU_4890,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4891,Fungi,Basidiomycota,Agaricomycetes,Boletales,Tapinellaceae,Tapinella,Tapinella panuoides ,unidentified,0,0
FOTU_4892,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Wolfiporia,Wolfiporia dilatohypha ,unidentified,0,0
FOTU_4893,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,unidentified,unidentified,0,0
FOTU_4894,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4895,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4896,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Steccherinum,unidentified,unidentified,0,0
FOTU_4897,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4898,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,unidentified,unidentified,0,0
FOTU_4899,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4900,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4901,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4902,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4903,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,unidentified,unidentified,0,0
FOTU_4904,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4905,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4906,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4907,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4908,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,unidentified,unidentified,0,0
FOTU_4909,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4910,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Simocybe,Simocybe haustellaris ,unidentified,0,0
FOTU_4911,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4912,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4913,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4914,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Hymenochaete,Hymenochaete curtisii ,unidentified,0,0
FOTU_4915,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4916,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4917,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pterulaceae,Coronicium,unidentified,unidentified,0,0
FOTU_4918,Fungi,Glomeromycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4919,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,unidentified,unidentified,unidentified,0,0
FOTU_4920,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4921,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,unidentified,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",87.568,84
FOTU_4922,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,unidentified,unidentified,0,0
FOTU_4923,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4924,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4925,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Nigrogranaceae,Nigrograna,Nigrograna magnoliae ,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",84.375,86
FOTU_4926,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4927,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4928,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4929,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4930,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,unidentified,"Fungi-CHH40,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Talaromyces,s__Talaromyces_purpureogenus",100,81
FOTU_4931,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4932,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4933,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Choanephoraceae,Choanephora,Choanephora infundibulifera ,unidentified,0,0
FOTU_4934,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium",80.465,94
FOTU_4935,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4936,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4937,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4938,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4939,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4940,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4941,Fungi,Mucoromycota,Endogonomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4942,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4943,Metazoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4944,Fungi,Kickxellomycota,Ramicandelaberomycetes,Ramicandelaberales,Ramicandelaberaceae,Ramicandelaber,Ramicandelaber longisporus ,unidentified,0,0
FOTU_4945,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,unidentified,"Fungi-ZANF45,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Ceratobasidium",76.106,99
FOTU_4946,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,Leptospora chromolaenae ,unidentified,0,0
FOTU_4947,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Pervetustaceae,Pervetustus,unidentified,unidentified,0,0
FOTU_4948,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4949,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4950,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4951,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4952,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii",80.952,100
FOTU_4953,Fungi,Basidiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4954,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4955,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4956,Fungi,Mucoromycota,Endogonomycetes,Endogonales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4957,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Zopfiella,unidentified,unidentified,0,0
FOTU_4958,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4959,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4960,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4961,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4962,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4963,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4964,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora mellea ,unidentified,0,0
FOTU_4965,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4966,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4967,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4968,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-ZANF76,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sarocladium,s__Sarocladium_zeae",95.455,80
FOTU_4969,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4970,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4971,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,unidentified,unidentified,unidentified,0,0
FOTU_4972,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4973,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4974,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,unidentified,unidentified,unidentified,0,0
FOTU_4975,Metazoa,Gastrotricha,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4976,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,unidentified,0,0
FOTU_4977,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4978,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,unidentified,unidentified,"Fungi-ZANF74,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Westerdykella",82.857,76
FOTU_4979,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4980,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4981,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma nitidum ,unidentified,0,0
FOTU_4982,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4983,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4984,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4985,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4986,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,unidentified,unidentified,unidentified,0,0
FOTU_4987,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Keissleriella,Keissleriella taminensis ,unidentified,0,0
FOTU_4988,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,unidentified,unidentified,unidentified,0,0
FOTU_4989,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4990,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,Hoehnelomycetaceae,Atractiella,Atractiella rhizophila ,unidentified,0,0
FOTU_4991,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Alboefibula,unidentified,unidentified,0,0
FOTU_4992,Metazoa,Arthropoda,Collembola,unidentified,Isotomidae,Desoria,unidentified,unidentified,0,0
FOTU_4993,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4994,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4995,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,unidentified,0,0
FOTU_4996,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4997,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4998,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_4999,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_5000,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,Scolecobasidium icarus ,unidentified,0,0
FOTU_5001,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,unidentified,"Fungi-AUSTINS,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Calonectria",81.776,94
FOTU_5002,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_5003,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_5004,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_5005,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Physodontia,Physodontia spunidentified,unidentified,0,0
FOTU_5006,Fungi,Basidiomycota,Tremellomycetes,Tremellales,unidentified,unidentified,unidentified,"Fungi-CCHF63,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Trimorphomycetaceae,g__Saitozyma",92.973,84
FOTU_5007,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_5008,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_5009,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_5010,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium acridum ,unidentified,0,0
FOTU_5011,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_5012,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,unidentified,unidentified,0,0
FOTU_5013,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,unidentified,unidentified,0,0
FOTU_5014,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Catenariaceae,unidentified,unidentified,unidentified,0,0
FOTU_5015,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_5016,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus,Crepidotus crocophyllus ,unidentified,0,0
FOTU_5017,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
